VariableName,i,i,item,MenuItem SingleSelectionPaneTest disableMenuOnSwitchToInvalid
VariableName,infoItem,info,information,MenuItem SingleSelectionPane createMenuItem DefaultI18nContext getInstance INFORMATION_OUTLINE i18n MaterialDesignIcon initContextMenu
VariableName,d,d,descriptor,PdfDocumentDescriptor SplitByBookmarksModule addOnLoaded setValidBookmarkLevels levels onDescriptorLoaded SplitByBookmarksModule
VariableName,d,d,document,PDDocument BulkRotateTaskTest testExecuteEncrypted
ClassName,InfoStageTest,info,information,GuiTest getRootNode show injector clearStudio author Andrea Vacondio;
MethodName,addConfiguredParam,param,parameter,void Formatter parameter
MethodName,setAuxClasspathRef,ref,reference,void PMDTask r
ParameterName,r,r,reference,Reference setAuxClasspathRef
ParameterName,t,t,text,String file addText
VariableName,srcDir,src,source,String Benchmarker findOptionalStringValue dataSources args collectFiles fileLocations main
FieldName,PROG_NAME,prog,program,String PMDCommandLineInterface
MethodName,setUri,uri,unicode resource identifier,param uri the uri specifying the source directory;void PMDParameters uri
ParameterName,uri,uri,unicode resource identifier,param uri the uri specifying the source directory;String uri setUri
ParameterName,params,params,parameters,PMDParameters languageVersion setSuppressMarker setSourceEncoding findLanguageVersionByTerseName setInputUri setReportFile setShowSuppressedViolations setInputPaths setReportShortNames setStressTest setThreads setDebug setMinimumPriority prependClasspath setRuleSets setReportFormat setBenchmark setReportProperties suppressMarker debug benchmark classpath reportFile ruleSets reportShortNames terseName sourceEncoding stressTest inputPaths inputUri reportFormat reportProperties showSuppressedViolations minimumPriority threads transformParametersIntoConfiguration params
FieldName,ignorableStmt,stmt,statement,FIXME Maybe an array of char would be better for performance List String should be set by sub classes;List<String> AbstractTokenizer
ParameterName,loc,loc,location,int getCommentToken loc
VariableName,sqlException,sql,structured query language,Exception CPD add
ClassName,TokenMgrError,mgr,mgr,
ParameterName,dir,dir,directory,String addDirectory dir addAllInDirectory file dirPath
FieldName,progName,prog,program,String CPDCommandLineInterface
VariableName,p,p,properties,Properties CPDTask Properties createLanguage properties createLanguage
FieldName,CSV_FORMAT,csv,comma separated values,String CPDTask FORMATS
MethodName,CSVRenderer,csv,comma separated values,CSVRenderer separatorChar
VariableName,t,t,timer,Timer GUI e elapsedSeconds seconds timeField currentTimeMillis minutes now actionPerformed elapsedMillis formatTime ActionListener ActionEvent setText start floor System Timer Math createTimer
VariableName,ss,ss,string selection,StringSelection GUI sb toString StringSelection copyMatchListSelectionsToClipboard
VariableName,pw,pw,print writer,PrintWriter GUI SaveListener f PrintWriter FileOutputStream actionPerformed
VariableName,separatorPos,pos,position,int GUI label File lastIndexOf sourceId separatorChar setLabelFor
ParameterName,l,l,listener,TableModelListener model removeTableModelListener
MethodName,GUI,gui,graphical user interface,GUI
ParameterName,evt,evt,event,ActionEvent actionPerformed
VariableName,config,config,configuration,CPDConfiguration GUI CPDConfiguration cpd setSystemProperties configuration go
VariableName,colModel,col,column,TableColumnModel GUI column resultsTable getColumnModel setListDataFrom
MethodName,getTokenSrcID,src,source,String TokenEntry sourceCode
FieldName,EOF,eof,end of file,TokenEntry TokenEntry TokenEntry
ParameterName,tokenSrcID,src,source,String tokenSrcID TokenEntry
MethodName,getEOF,eof,end of file,TokenEntry TokenEntry add tokenEntry
MethodName,intValue,int,integer,int identifier
VariableName,endTok,tok,token,TokenEntry Tokens mark match getIndex get getTokenCount getLineCount
VariableName,tf,tf,transformer factory,TransformerFactory XMLRenderer newInstance TransformerFactory transformer xmlDocToString
ParameterName,s,s,string,String println s printlnIndent s s s
MethodName,init,init,initialize,void TypeSignatureVisitor
ParameterName,obj1,obj,object,Object compare
ParameterName,var,var,variable,int printlnIndent s visitVarInsn
MethodName,visitVarInsn,var,variable,void MyMethodVisitor var opcode
ParameterName,s,s,signature,String printlnIndent s printlnIndent name access signature desc name asList superName innerName desc version access access exceptions debug source name access signature outerName desc name owner desc getFieldType visitor name interfaces visible signature value
ParameterName,opcode,opcode,operational code,int printlnIndent s visitVarInsn
ParameterName,desc,desc,descriptor,String memberNode printlnIndent defineMethod desc s visitMethod
VariableName,pce,pce,parser configuration exception,ParserConfigurationException AbstractNode getAsDocument
MethodName,jjtGetNumChildren,num,number,int AbstractNode n n
VariableName,iter,iter,iterator,Iterator<Node> AbstractNode docNav child getChildAxisIterator appendElement
VariableName,dbf,dbf,document builder factory,DocumentBuilderFactory AbstractNode DocumentBuilderFactory newInstance db getAsDocument
VariableName,v,v,variable access,Object Attribute value stringValue getValue getStringValue
VariableName,v,v,value,Object Attribute value stringValue getValue getStringValue
FieldName,EMPTY_OBJ_ARRAY,obj,object,Object[] Attribute Object
FieldName,currObj,obj,object,Attribute AttributeAxisIterator getNextAttribute ret
ParameterName,m,m,method,Method name method truncateMethodName n MethodWrapper
VariableName,n,n,node,Node DocumentNavigator getFirstChild getNextSibling node getFollowingAxisIterator getNextNode
VariableName,prevPosition,prev,previous,int NodeIterator getPositionFromParent contextNode jjtGetChild index getPreviousSibling
ClassName,AbstractNodeInfo,info,information,AttributeNode ElementNode DocumentNode VirtualNode SiblingCountingNode getStringValue compareOrder iterateAxis getTypeAnnotation getFingerprint getAttributeValue getSiblingPosition hasChildNodes getRoot isNilled isId getPrefix getNameCode getNodeKind isIdref iterateAxis getDisplayName getDocumentNumber getLocalPart getDocumentRoot getLineNumber getURI getParent getBaseURI copy getStringValueCS isSameNodeInfo getTypedValue getColumnNumber setSystemId getUnderlyingNode getConfiguration createUnsupportedOperationException getDeclaredNamespaces atomize equals getSystemId getNamePool generateId A Saxon OM Attribute node for an AST Node Attribute This is a basic implementation of the Saxon NodeInfo and related interfaces Most methods are trivial implementations which immediately throw link UnsupportedOperationException A few of the methods actually have useful implementations such as link iterateAxis byte NodeTest and link isSameNodeInfo NodeInfo A Saxon OM Document node for an AST Node A Saxon OM Element type node for an AST Node;
ClassName,NodeInfo[],info,information,
VariableName,i,i,index,int ElementNode ElementNode document idGenerator node i jjtGetChild children jjtGetChild index ElementNode
VariableName,newTmp,tmp,temporary,String AbstractDataFlowNode c st toString
VariableName,newTmpInt,tmp,temporary,int AbstractDataFlowNode Integer nextToken parseInt res st stringFromType intype toString
VariableName,newTmpInt,int,integer,int AbstractDataFlowNode Integer nextToken parseInt res st stringFromType intype toString
VariableName,wStart,w,while,DataFlowNode Linker get first getDataFlowNode braceStack reverseParentPathsTo destination computeWhile
VariableName,wEnd,w,while,DataFlowNode Linker get last end getDataFlowNode braceStack computeWhile
VariableName,fSt,st,start,DataFlowNode Linker node firstSt computeFor
VariableName,doSt,st,stack,DataFlowNode Linker get first getDataFlowNode braceStack doFirst computeDo
VariableName,sc,sc,second,SequenceChecker Linker SequenceChecker firstStackObject x braceStack y computeDo computeWhile computeFor computeIf computeIf computeSwitch lastIndex second last first lastIndex last first first last first firstIndex last firstIndex computePaths
VariableName,sStart,s,stack,DataFlowNode Linker get firstIndex getDataFlowNode braceStack computeSwitch
VariableName,diff,diff,difference,int Linker lastIndex firstIndex computeSwitch
VariableName,tNode,t,tree,DefaultMutableTreeNode DAAPathFinder e getChildAt i DefaultMutableTreeNode treeNode getParent countLoops
FieldName,MAX_PATHS,max,maximum,int DAAPathFinder maxPaths
ParameterName,vnode,vnode,violation node,ViolationNode vio renderViolation node
VariableName,vio,vio,violation,RuleViolation ReportHTMLPrintVisitor vnode getRuleViolation displayRuleViolation vio renderViolation
FieldName,baseDir,dir,directory,String ReportHTMLPrintVisitor baseDir bw
VariableName,tmp,tmp,temporary,Filters duplicated rule violations Like the comparator in RuleViolation if he already exists;ViolationNode ReportTree violation ViolationNode add equalsNodeInLevel node child addRuleViolation
ParameterName,str,str,string,Checks if the packageName or the className is a child of the current this level node If it s true the current node changes to the child node;String isStringInLevel parentPackage cl
FieldName,iterNode,iter,iterator,AbstractReportNode TreeIterator rootNode iterNode node getFirstChild
VariableName,doSt,st,status,Status SequenceChecker NodeType DO_BEFORE_FIRST_STATEMENT Status addStep type
ParameterName,varName,var,variable,String dotPos variableName VariableAccess
FieldName,externalInfoUrl,url,unicode resource locator,String AbstractRule externalInfoUrl externalInfoUrl otherRule
FieldName,externalInfoUrl,info,information,String AbstractRule externalInfoUrl externalInfoUrl otherRule
VariableName,maxIdx,idx,index,int AbstractEnumeratedProperty items length selectionsIn
MethodName,AbstractMultiPackagedProperty,multi,multiple,Constructor for AbstractMultiPackagedProperty param theName String param theDescription String param theDefault T param theLegalPackageNames String param theUIOrder float;AbstractMultiPackagedProperty theUIOrder theDescription theName theDefault theLegalPackageNames
MethodName,multiValueDelimiter,multi,multiple,inheritDoc;char AbstractProperty
ParameterName,argId,arg,argument,param arg String param argId String return String throws IllegalArgumentException;String checkNotEmpty
ParameterName,theUIOrder,ui,user interface,Constructor for AbstractScalarProperty param theName String param theDescription String param theDefault Object param theUIOrder float;float AbstractScalarProperty
ClassName,DoubleMultiProperty,multi,multiple,AbstractMultiNumericProperty<Double[]> type arrayFor DoubleMultiProperty createFrom FACTORY Defines a property type that supports multiple double type property values within an upper and lower boundary author Brian Remedios;
MethodName,nonLegalValueMsgFor,msg,message,String
VariableName,temp,temp,temporary,Map<String_PropertyDescriptorFactory> PropertyDescriptorUtil PropertyDescriptorFactory String HashMap<String_PropertyDescriptorFactory> descriptorFactoriesByType
ParameterName,pd2,pd,property descriptor,PropertyDescriptor<?> ComparatorByOrder compare
VariableName,minMax,min,minimum,String[] LongMultiProperty minMaxFrom valuesById FACTORY createWith
VariableName,minMax,max,maximum,String[] LongMultiProperty minMaxFrom valuesById FACTORY createWith
ParameterName,defaultStr,str,string,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;String longFrom numberString LongProperty
ParameterName,minStr,str,string,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;String longFrom numberString LongProperty
ParameterName,minStr,min,minimum,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;String longFrom numberString LongProperty
